participant_id,activity,phase,window_id,start_time,end_time,mean_ENMO,sd_ENMO,median_ENMO,mad_ENMO,min_ENMO,max_ENMO,range_ENMO,dom_freq,spectral_entropy,energy_band_1,energy_band_2,energy_band_3,zero_crossing_rate
BUFCA,marche lente,1,22,2024-09-19T16:02:45Z,2024-09-19T16:02:49.966667Z,-0.000128029921595877,0.101536251970248,-0.00997392504554662,0.0914479535801892,-0.218553660862634,0.317534448280823,0.536088109143458,1.21621621621622,3.2089388036279,0.0087842684617001,0.472412176681712,0.510499435275484,0.18
BUFCA,marche lente,1,23,2024-09-19T16:02:50Z,2024-09-19T16:02:54.966667Z,-0.00804165114700267,0.0841458709686757,-0.0153678011591957,0.079878720026966,-0.230045593888712,0.233484215368899,0.463529809257612,1.21621621621622,3.10964536325084,0.00882702815434159,0.5558564358818,0.424552841630562,0.24
BUFCA,marche lente,1,24,2024-09-19T16:02:55Z,2024-09-19T16:02:59.966667Z,-0.00364628464047484,0.0947312697304925,-0.0206311999355971,0.083082948445315,-0.237596809461318,0.287689861143058,0.525286670604376,1.21621621621622,2.98084944153316,0.000733723161438596,0.508004176602308,0.485716246659767,0.18
BUFCA,marche lente,1,25,2024-09-19T16:03:00Z,2024-09-19T16:03:04.966667Z,-0.00863611469806861,0.087645423003224,-0.0201342132586915,0.0803384924018977,-0.209957159592613,0.304912073642136,0.514869233234749,1.21621621621622,3.21041305843055,0.000569504726766981,0.36290314084753,0.633699437707526,0.186666666666667
BUFCA,marche lente,1,26,2024-09-19T16:03:05Z,2024-09-19T16:03:09.966667Z,-0.0077025495807702,0.0707591287308812,-0.0220398309260937,0.0557696754060416,-0.21260216815266,0.203979419306171,0.416581587458832,2.02702702702703,3.13030390616746,0.000949798692525283,0.567794952503606,0.427285410587648,0.16
BUFCA,marche lente,1,27,2024-09-19T16:03:10Z,2024-09-19T16:03:14.966667Z,-0.0086146236813987,0.0823102297580874,-0.0226041286006336,0.0615865126146548,-0.171978215904525,0.223329365551465,0.39530758145599,3.04054054054054,2.6877380542421,0.00352543750620479,0.496880512957912,0.497688757935092,0.2
BUFCA,marche lente,1,28,2024-09-19T16:03:15Z,2024-09-19T16:03:19.966667Z,-0.00667970186278239,0.071225427024659,-0.0208332555856219,0.0739489915662819,-0.140277017911283,0.221160412600337,0.36143743051162,1.01351351351351,3.06021125773561,0.00695487214512362,0.559018978866705,0.429693243648135,0.146666666666667
BUFCA,marche lente,1,29,2024-09-19T16:03:20Z,2024-09-19T16:03:24.966667Z,-0.00591989386229792,0.0691032492686688,-0.0169651687106478,0.0507888668377084,-0.233245614485074,0.303742935199548,0.536988549684621,1.82432432432432,3.24424435389655,0.0152675105477135,0.509608289636565,0.472468796718366,0.206666666666667
BUFCA,marche lente,1,30,2024-09-19T16:03:25Z,2024-09-19T16:03:29.966667Z,-0.00847068463002455,0.0532610384858197,-0.0192133615295131,0.0440641877077589,-0.138792787020555,0.119161167542068,0.257953954562624,1.01351351351351,3.247611923382,0.0102246235195444,0.49029034339041,0.48628419334745,0.2
BUFCA,marche lente,1,31,2024-09-19T16:03:30Z,2024-09-19T16:03:34.966667Z,-0.00466459478593322,0.0792713567511329,-0.0234893557029605,0.0683366092808269,-0.190986220026642,0.265689688061971,0.456675908088613,1.62162162162162,3.17315684877159,0.00889355284518769,0.555914815416878,0.429217812427747,0.18
BUFCA,marche lente,1,32,2024-09-19T16:03:35Z,2024-09-19T16:03:39.966667Z,-0.00588014227727292,0.0593210157867788,-0.0104068266453303,0.050786774793356,-0.120284116599262,0.159950483264113,0.280234599863376,1.01351351351351,2.967514429246,0.0104416980884655,0.50139936899342,0.481050966874155,0.2
BUFCA,marche lente,1,33,2024-09-19T16:03:40Z,2024-09-19T16:03:44.966667Z,-0.00563339766969589,0.0972770014106667,-0.020915974258456,0.0526870943555867,-0.366457380919041,0.443310360250956,0.809767741169997,3.85135135135135,3.25185646672073,0.00230457303028787,0.323883011135132,0.669971531311412,0.213333333333333
BUFCA,marche lente,1,34,2024-09-19T16:03:45Z,2024-09-19T16:03:49.966667Z,-0.0102644053044126,0.0542534994331989,-0.0153887562415063,0.045076936909937,-0.154193080767901,0.134825059644849,0.28901814041275,2.83783783783784,3.03630050828226,0.00419509078833924,0.559630345938231,0.430674083903699,0.186666666666667
BUFCA,marche lente,1,35,2024-09-19T16:03:50Z,2024-09-19T16:03:54.966667Z,-0.00540706507225354,0.0615404825111592,-0.0166334242577141,0.0501758351524484,-0.129131333309173,0.220264937951349,0.349396271260522,1.01351351351351,3.09657164783308,0.00214265641643171,0.468466980128999,0.511581332475521,0.18
BUFCA,marche lente,1,36,2024-09-19T16:03:55Z,2024-09-19T16:03:59.966667Z,-0.00810551126361505,0.0709023337726081,-0.016868464111602,0.0603631348740559,-0.163900633706785,0.236044354256401,0.399944987963186,1.21621621621622,3.37338427616145,0.00246772787200365,0.376840097712659,0.615784729038346,0.273333333333333
BUFCA,marche rapide,1,1,2024-09-19T16:04:30Z,2024-09-19T16:04:34.966667Z,0.134819655368712,0.626449494223329,0.104088347540135,0.807090059001959,-0.92557397087811,1.30514724154114,2.23072121241925,2.22972972972973,1.94027778145465,0.000569496767826675,0.853156758083658,0.123086498194133,0.153333333333333
BUFCA,marche rapide,1,2,2024-09-19T16:04:35Z,2024-09-19T16:04:39.966667Z,0.107548653512532,0.624829793146827,0.069604586090428,0.894520821718919,-0.888252583639662,1.21666350617901,2.10491608981867,2.43243243243243,2.03296828033688,0.000781164911962514,0.825015117041706,0.152487672156571,0.153333333333333
BUFCA,marche rapide,1,3,2024-09-19T16:04:40Z,2024-09-19T16:04:44.966667Z,0.117269456728729,0.633482401536335,0.157497320044472,0.854805766402578,-0.840454623700228,1.32077713050156,2.16123175420179,2.22972972972973,1.94569494650786,0.000407153960092485,0.851115213949061,0.125979142423713,0.153333333333333
BUFCA,marche rapide,1,4,2024-09-19T16:04:45Z,2024-09-19T16:04:49.966667Z,0.127991043958149,0.610139718560857,0.194083776267868,0.799141720471969,-0.913052173857436,1.40058470611037,2.31363687996781,2.22972972972973,1.92172196815002,0.00164927462010988,0.862474443376624,0.118558586440481,0.153333333333333
BUFCA,marche rapide,1,5,2024-09-19T16:04:50Z,2024-09-19T16:04:54.966667Z,0.0881823329315954,0.599652633289938,0.0505753262195757,0.824646612448212,-0.887007295728624,1.43100265766467,2.31800995339329,2.22972972972973,1.54408358371846,0.00724544709196754,0.848093331316051,0.122718922066578,0.146666666666667
BUFCA,marche rapide,1,6,2024-09-19T16:04:55Z,2024-09-19T16:04:59.966667Z,0.111849230202861,0.610073699019857,0.115431494179108,0.812402154605026,-0.905151059482095,1.25626521969105,2.16141627917314,2.22972972972973,1.96439046615096,0.000406119460459854,0.85461120835323,0.126381263944497,0.153333333333333
BUFCA,marche rapide,1,7,2024-09-19T16:05:00Z,2024-09-19T16:05:04.966667Z,0.0719102183509552,0.526210380689279,0.0220570140980318,0.686510086594919,-0.926630827902731,1.26284314699811,2.18947397490084,2.22972972972973,2.30614914869202,0.000923203391873251,0.794313114739698,0.18704324112778,0.153333333333333
BUFCA,marche rapide,1,8,2024-09-19T16:05:05Z,2024-09-19T16:05:09.966667Z,0.0757628587737436,0.570431991982449,0.00879451958921274,0.735104231907404,-0.935593397167941,1.29455279813456,2.2301461953025,2.22972972972973,1.76970180576802,0.00123014718686894,0.851251061258564,0.130045601865176,0.153333333333333
BUFCA,marche rapide,1,9,2024-09-19T16:05:10Z,2024-09-19T16:05:14.966667Z,0.111559652789422,0.598999891332895,0.0572329477569324,0.775629678785568,-0.875412072253712,1.32069813341391,2.19611020566762,2.22972972972973,1.79399719669461,0.00447390672282621,0.855378654684419,0.125582236606429,0.146666666666667
BUFCA,marche rapide,1,10,2024-09-19T16:05:15Z,2024-09-19T16:05:19.966667Z,0.101367014989086,0.590664933469748,0.09645549371925,0.743530888638672,-0.918756167155085,1.32489121224984,2.24364737940493,2.22972972972973,0.892627623823877,7.98980549684443e-05,0.883173292850293,0.104699653951639,0.14
BUFCA,marche rapide,1,11,2024-09-19T16:05:20Z,2024-09-19T16:05:24.966667Z,0.115627091773699,0.615066354428248,0.038215850482711,0.775683018516508,-0.84603241978637,1.5703377682202,2.41637018800657,2.22972972972973,1.54440633151223,0.00421334974433853,0.866354407093369,0.115231827100699,0.146666666666667
BUFCA,marche rapide,1,12,2024-09-19T16:05:25Z,2024-09-19T16:05:29.966667Z,0.0926942390878331,0.551569669455007,0.154333943250684,0.764591669237949,-0.788075586135181,1.25891019471832,2.0469857808535,2.22972972972973,1.5536205504352,0.00143175338223878,0.881571526189404,0.0975327608027542,0.146666666666667
BUFCA,marche rapide,1,13,2024-09-19T16:05:30Z,2024-09-19T16:05:34.966667Z,0.0966510396006092,0.5834621563545,0.0765942043854186,0.757282694530335,-0.896712384321612,1.35841678972153,2.25512917404314,2.22972972972973,0.985720244172733,0.000765314130918928,0.848878349925507,0.123557718676026,0.14
BUFCA,marche rapide,1,14,2024-09-19T16:05:35Z,2024-09-19T16:05:39.966667Z,0.11274664414044,0.578174757161596,0.095090570563985,0.725623247396126,-0.836310021550056,1.61153239431225,2.4478424158623,2.22972972972973,1.37933237104448,0.00437453419139941,0.826215476985904,0.154252939033386,0.16
BUFCA,marche rapide,1,15,2024-09-19T16:05:40Z,2024-09-19T16:05:44.966667Z,0.146502567466768,0.65548556982296,0.106543434687879,0.796973350164353,-0.868399595745962,1.94629227209462,2.81469186784058,2.22972972972973,1.31357880156842,0.000754133317755177,0.848703494720366,0.133212784551889,0.146666666666667
BUFCA,marche rapide,1,16,2024-09-19T16:05:45Z,2024-09-19T16:05:49.966667Z,0.146181623446181,0.612199161050417,0.140412772343667,0.779029524345659,-0.856287951933073,1.68683080221517,2.54311875414824,2.22972972972973,1.32374501346995,0.00277993511414394,0.831029314300731,0.15014249233156,0.146666666666667
BUFCA,marche rapide,1,17,2024-09-19T16:05:50Z,2024-09-19T16:05:54.966667Z,0.107973150199177,0.574702852472476,0.0628134406917513,0.799256648505973,-0.868295521337565,1.19030587663129,2.05860139796885,2.22972972972973,0.824215156858634,0.00019105037420217,0.886081786573276,0.10165457806999,0.14
BUFCA,marche rapide,1,18,2024-09-19T16:05:55Z,2024-09-19T16:05:59.966667Z,0.0935087725931756,0.592703809622994,0.114565868894367,0.769237762484069,-0.944840314406973,1.16360036069766,2.10844067510463,2.22972972972973,0.985879061480261,0.000425739496903764,0.880256777477781,0.102328997500392,0.146666666666667
BUFCA,marche rapide,1,19,2024-09-19T16:06:00Z,2024-09-19T16:06:04.966667Z,0.0912475115297339,0.549384189075828,0.124812268582647,0.708247737706747,-0.907688514147127,1.53347375641928,2.44116227056641,2.22972972972973,1.46335101644858,0.00208652020091559,0.830132589024548,0.152130674646651,0.16
BUFCA,marche rapide,1,20,2024-09-19T16:06:05Z,2024-09-19T16:06:09.966667Z,0.10549765465004,0.557062373512916,0.0696921648759349,0.681198488046103,-0.964298685503137,1.30938232843626,2.2736810139394,2.22972972972973,1.38496363045979,0.00169922892760167,0.835326199198537,0.147582832558561,0.146666666666667
BUFCA,marche rapide,1,21,2024-09-19T16:06:10Z,2024-09-19T16:06:14.966667Z,0.127221792801578,0.642571328000465,0.0633281715438872,0.831227007063756,-0.956411109165863,1.48411950126578,2.44053061043165,2.22972972972973,1.19078246486468,0.0016468172399228,0.867475518517387,0.115379025023151,0.146666666666667
BUFCA,marche rapide,1,22,2024-09-19T16:06:15Z,2024-09-19T16:06:19.966667Z,0.132661060507767,0.601876936843243,0.0916414282769278,0.789014827067031,-0.932732980838672,1.62444188663651,2.55717486747518,2.22972972972973,1.03141920881329,0.00411021512325987,0.854788730301186,0.116683309114235,0.153333333333333
BUFCA,marche rapide,1,23,2024-09-19T16:06:20Z,2024-09-19T16:06:24.966667Z,0.108767466152323,0.569423469364461,0.0718568292563517,0.74598616931022,-0.833135194164485,1.04404783335964,1.87718302752412,2.22972972972973,0.869140348119922,0.0011926525947189,0.897007374658074,0.0889140812475964,0.14
BUFCA,marche rapide,1,24,2024-09-19T16:06:25Z,2024-09-19T16:06:29.966667Z,0.0936898461361449,0.569600246729442,0.126511784306637,0.70206688016887,-0.902217526575748,1.42304145461958,2.32525898119532,2.22972972972973,1.02792048220616,0.00156352323724902,0.863216596624815,0.117353275366486,0.146666666666667
BUFCA,marche rapide,1,25,2024-09-19T16:06:30Z,2024-09-19T16:06:34.966667Z,0.107985454381551,0.555080090076999,0.0606944872670816,0.689563654300571,-0.894014922526327,1.64844194770252,2.54245687022885,2.22972972972973,1.44702503118904,0.00292165021161981,0.813288007203635,0.168395817612591,0.16
BUFCA,marche rapide,1,26,2024-09-19T16:06:35Z,2024-09-19T16:06:39.966667Z,0.10307552955009,0.584772309448923,0.10220451683125,0.749310076460539,-0.836521850586528,1.56865047711805,2.40517232770458,2.22972972972973,0.999769867257691,0.000325099342873051,0.865596567744968,0.121218398831643,0.146666666666667
BUFCA,marche rapide,1,27,2024-09-19T16:06:40Z,2024-09-19T16:06:44.966667Z,0.118971556064782,0.597754778900237,0.111205354357538,0.799842287381992,-0.867732324582754,1.33951454790868,2.20724687249143,2.22972972972973,0.896618824036675,0.000502134051446428,0.872611014587323,0.110431498265185,0.14
BUFCA,marche rapide,1,28,2024-09-19T16:06:45Z,2024-09-19T16:06:49.966667Z,0.1026617999693,0.589284289748846,0.0646616220175307,0.697212958347655,-0.86961071232608,1.62743458958551,2.49704530191159,2.22972972972973,1.4125836597108,0.00111752140474246,0.824439292281819,0.155368398548773,0.166666666666667
BUFCA,marche rapide,1,29,2024-09-19T16:06:50Z,2024-09-19T16:06:54.966667Z,0.101539563490088,0.566151339482769,0.130660586058204,0.694108776531513,-0.87723333772662,1.66477765719568,2.54201099492229,2.22972972972973,1.24079202825691,0.00160308826535069,0.833029344401759,0.152382069715384,0.18
BUFCA,marche rapide,1,30,2024-09-19T16:06:55Z,2024-09-19T16:06:59.966667Z,0.110462121784436,0.580822572449489,0.131452074626545,0.763389718783374,-0.896993320518186,1.31880455537469,2.21579787589287,2.22972972972973,0.954693240532944,0.000550195740258197,0.879317451177313,0.10665580231958,0.146666666666667
BUFCA,marche rapide,1,31,2024-09-19T16:07:00Z,2024-09-19T16:07:04.966667Z,0.0907638631133293,0.576274350805373,0.108268280958525,0.777181859425922,-0.947205653357799,1.16048146628879,2.10768711964658,2.22972972972973,1.3715499734324,0.00405085595162379,0.883855129395711,0.100221092607807,0.146666666666667
BUFCA,marche rapide,1,32,2024-09-19T16:07:05Z,2024-09-19T16:07:09.966667Z,0.104901761376414,0.580147737403552,0.166372610262582,0.753917675346452,-0.885830924928708,1.32519891062786,2.21102983555656,2.22972972972973,0.975947048508102,0.000565275621422388,0.854297647757121,0.129782046073867,0.146666666666667
BUFCA,marche rapide,1,33,2024-09-19T16:07:10Z,2024-09-19T16:07:14.966667Z,0.084200458013303,0.512184513865072,0.0624021129659832,0.61322291665645,-0.866204696709274,1.27647135056318,2.14267604727245,2.22972972972973,1.4576340030104,0.00060487059254933,0.84536342357386,0.141858682028108,0.146666666666667
BUFCA,marche rapide,1,34,2024-09-19T16:07:15Z,2024-09-19T16:07:19.966667Z,0.103939397533271,0.544993563258377,0.0519021663329007,0.679599842895385,-0.875612597940744,1.37923238905516,2.25484498699591,2.22972972972973,1.24712598228296,0.000270852209411519,0.838640700404194,0.148072304059475,0.16
BUFCA,marche rapide,1,35,2024-09-19T16:07:20Z,2024-09-19T16:07:24.966667Z,0.102239460348861,0.575711501902421,0.102252726882281,0.752390448947973,-0.948300706821781,1.40200184424788,2.35030255106966,2.22972972972973,1.1742759151055,0.000902756171430307,0.864688535033709,0.119295945251787,0.14
BUFCA,marche rapide,1,36,2024-09-19T16:07:25Z,2024-09-19T16:07:29.966667Z,0.143387401261666,0.577174835568241,0.0280032395503589,0.630650304497685,-0.828609231625167,1.97820150560317,2.80681073722834,2.22972972972973,2.0475237159757,0.00241529839423455,0.769443719099222,0.213821851680737,0.186666666666667
BUFCA,course spontanee,1,1,2024-09-19T16:08:00Z,2024-09-19T16:08:04.966667Z,0.262147565358743,0.902523384941497,-0.0587071784892466,0.922109620781411,-0.898877180751419,2.2582303564552,3.15710753720662,2.63513513513514,1.79966623103555,0.00168641986573543,0.754018620629892,0.230849530848108,0.173333333333333
BUFCA,course spontanee,1,2,2024-09-19T16:08:05Z,2024-09-19T16:08:09.966667Z,0.255275232408704,0.884810801457934,-0.0271648217109828,0.940039341292019,-0.895983992608517,2.17645261362103,3.07243660622955,2.83783783783784,2.03214557307862,0.00157782936138132,0.698914474414324,0.274680857504005,0.18
BUFCA,course spontanee,1,3,2024-09-19T16:08:10Z,2024-09-19T16:08:14.966667Z,0.262906190718244,0.863817890593095,-0.016774089354349,0.906096133714696,-0.891805179853973,2.25437851471017,3.14618369456414,2.63513513513514,2.00175945476178,0.00264475715311504,0.690188598259767,0.28486069839369,0.18
BUFCA,course spontanee,1,4,2024-09-19T16:08:15Z,2024-09-19T16:08:19.966667Z,0.193828677885905,0.824592720820157,-0.0607040017709702,0.940856978141577,-0.940565256518999,2.0929173269744,3.0334825834934,2.63513513513514,1.79939789722694,0.00145224513339381,0.778022150042829,0.206214797602864,0.173333333333333
BUFCA,course spontanee,1,5,2024-09-19T16:08:20Z,2024-09-19T16:08:24.966667Z,0.213133427901087,0.872096487177706,-0.203309277811521,0.775355616506958,-0.875279111488289,2.12511759586302,3.0003967073513,2.63513513513514,2.09314072517676,0.000697764496242623,0.699449708896458,0.272756585553549,0.18
BUFCA,course spontanee,1,6,2024-09-19T16:08:25Z,2024-09-19T16:08:29.966667Z,0.277255232742475,0.929677204968842,-0.123499726507987,0.818431708992182,-0.893571004633577,2.39744643363934,3.29101743827292,2.63513513513514,2.13151746939222,0.0011612514617557,0.621004242917152,0.349049384699446,0.18
BUFCA,course spontanee,1,7,2024-09-19T16:08:30Z,2024-09-19T16:08:34.966667Z,0.260952756835,0.830610877700898,-0.129189920950216,0.697849446196637,-0.805744851023235,2.07281581156953,2.87856066259276,2.83783783783784,1.97455352582649,0.00147840402046726,0.703797842225044,0.273304690457227,0.18
BUFCA,course spontanee,1,8,2024-09-19T16:08:35Z,2024-09-19T16:08:39.966667Z,0.211768483979538,0.843400551980355,-0.00548244182591112,0.974940331334882,-0.908956945816979,2.08700289233878,2.99595983815576,2.83783783783784,2.11521574535718,0.00216756442392489,0.747560827566507,0.223035179830943,0.18
BUFCA,course spontanee,1,9,2024-09-19T16:08:40Z,2024-09-19T16:08:44.966667Z,0.257993653655775,0.851292481205848,-0.0194337774746214,0.939490680393312,-0.82867007192966,1.9053436068186,2.73401367874826,2.83783783783784,2.01749984697341,0.00243788034996101,0.723230985394337,0.254584145364617,0.186666666666667
BUFCA,course spontanee,1,10,2024-09-19T16:08:45Z,2024-09-19T16:08:49.966667Z,0.248691355721543,0.874945978031816,-0.0182168949774986,0.829952017585405,-0.896283134316202,2.0809429430061,2.9772260773223,2.83783783783784,2.08817139911128,0.00336971575945462,0.690954727882769,0.278657434568354,0.18
BUFCA,course spontanee,1,11,2024-09-19T16:08:50Z,2024-09-19T16:08:54.966667Z,0.314746628352228,0.857677722013441,0.035676279777382,0.941304853765274,-0.86777475602126,2.02359698290598,2.89137173892724,2.83783783783784,1.91560059109468,0.00155285550465396,0.733559697397673,0.225571189709714,0.18
BUFCA,course spontanee,1,12,2024-09-19T16:08:55Z,2024-09-19T16:08:59.966667Z,0.266155929643863,0.863352910499613,0.00336160892173987,0.899024117958648,-0.833273506921474,2.23110946046485,3.06438296738633,2.83783783783784,1.8967035409458,0.000862199215599548,0.712406153100952,0.267961303115818,0.186666666666667
BUFCA,course spontanee,1,13,2024-09-19T16:09:00Z,2024-09-19T16:09:04.966667Z,0.224403213108764,0.87514818555677,-0.071990984267736,0.904239265233642,-0.865621946706759,2.29074566888302,3.15636761558978,2.83783783783784,2.01599899961428,0.00212689170562388,0.738480464925193,0.238333123494825,0.18
BUFCA,course spontanee,1,14,2024-09-19T16:09:05Z,2024-09-19T16:09:09.966667Z,0.244541895617103,0.844594209042602,-0.0413289042696732,0.85334849524907,-0.870819484855767,1.96994162836621,2.84076111322198,2.83783783783784,1.6921907494172,0.00192581051694412,0.752977579269326,0.220428839400106,0.18
BUFCA,course spontanee,1,15,2024-09-19T16:09:10Z,2024-09-19T16:09:14.966667Z,0.282524481263398,0.839719413429956,0.00915391615589367,0.860335423843777,-0.829220147851814,2.26709397729206,3.09631412514388,2.83783783783784,1.77615655476856,0.00210398221551594,0.734560473702095,0.239818530098167,0.213333333333333
BUFCA,course spontanee,1,16,2024-09-19T16:09:15Z,2024-09-19T16:09:19.966667Z,0.242761263218315,0.840053202402044,0.0908288732873481,1.07395591658764,-0.845762796738071,2.00717165530327,2.85293445204134,2.83783783783784,1.54475897596526,0.00132730772234962,0.764270321625715,0.212578974641215,0.22
BUFCA,course spontanee,1,17,2024-09-19T16:09:20Z,2024-09-19T16:09:24.966667Z,0.201402866795734,0.811105499735972,-0.0741807326500193,0.925214719566881,-0.912953484252272,1.96797512441699,2.88092860866926,2.63513513513514,2.02049982962791,0.00275112698647565,0.731105009600228,0.248169620069737,0.173333333333333
BUFCA,course spontanee,1,18,2024-09-19T16:09:25Z,2024-09-19T16:09:29.966667Z,0.284759116735181,0.889739617556946,-0.0729483562367086,0.809073745862583,-0.81615610193885,2.58270103758238,3.39885713952123,2.83783783783784,2.07951527034415,0.00263563191597117,0.647442231836723,0.322742820476606,0.18
BUFCA,course spontanee,1,19,2024-09-19T16:09:30Z,2024-09-19T16:09:34.966667Z,0.222114564510828,0.852320177037706,-0.0559281817329743,0.781134249868051,-0.91714337173928,2.31834806099728,3.23549143273655,2.83783783783784,2.01067351595064,0.0027371506392643,0.750107569208348,0.233199664891554,0.173333333333333
BUFCA,course spontanee,1,20,2024-09-19T16:09:35Z,2024-09-19T16:09:39.966667Z,0.260286016687031,0.849270633071295,0.00821471279769581,0.990553960654381,-0.893590459818209,1.96204154997222,2.85563200979042,2.83783783783784,1.84648318985453,0.00443091584180168,0.741252952438647,0.232857740982635,0.18
BUFCA,course spontanee,1,21,2024-09-19T16:09:40Z,2024-09-19T16:09:44.966667Z,0.267678095543765,0.837168671380082,-0.0550084802166042,0.822223980318801,-0.805739027555119,1.89144531651459,2.69718434406971,2.83783783783784,1.96460553398976,0.000582797972830165,0.703395313876755,0.276334647663084,0.193333333333333
BUFCA,course spontanee,1,22,2024-09-19T16:09:45Z,2024-09-19T16:09:49.966667Z,0.254483519656581,0.855509415564928,0.0679194654524991,0.948774913062349,-0.814703101303265,2.03935407143582,2.85405717273908,2.83783783783784,2.05308037820437,0.00221318167508284,0.698204262440573,0.273141173256551,0.186666666666667
BUFCA,course spontanee,1,23,2024-09-19T16:09:50Z,2024-09-19T16:09:54.966667Z,0.236358523915024,0.822704792229899,-0.034441402747051,0.912401512659623,-0.945631656505939,2.44690369527509,3.39253535178103,2.63513513513514,2.05283048363123,0.00621814405234058,0.76402882547087,0.218247565546784,0.173333333333333
BUFCA,course spontanee,1,24,2024-09-19T16:09:55Z,2024-09-19T16:09:59.966667Z,0.21890981677825,0.827516797664652,-0.0864767867741992,0.748914559213192,-0.814223511471729,2.04237459440065,2.85659810587238,2.83783783783784,2.05784390447673,0.00490641340842884,0.742385312282136,0.234351953892819,0.193333333333333
BUFCA,course spontanee,1,25,2024-09-19T16:10:00Z,2024-09-19T16:10:04.966667Z,0.302176762437717,0.868971815822758,0.0609484381628196,0.976582780080908,-0.828848491562525,2.22312594961213,3.05197444117466,2.83783783783784,2.17037099778341,0.00156446056336157,0.689306143198517,0.275303827328815,0.18
BUFCA,course spontanee,1,26,2024-09-19T16:10:05Z,2024-09-19T16:10:09.966667Z,0.267466970458299,0.843484684969772,0.030048669266339,0.924960490299147,-0.844028033638581,2.25256854013314,3.09659657377172,2.83783783783784,1.8574973803696,0.0021790394762988,0.715819042695297,0.263758688507451,0.206666666666667
BUFCA,course spontanee,1,27,2024-09-19T16:10:10Z,2024-09-19T16:10:14.966667Z,0.215302017127596,0.791852813235076,-0.00773998308217849,0.998909252989723,-0.912504044730765,1.85860196795793,2.7711060126887,2.63513513513514,1.95149799639585,0.0014402465088553,0.706760031204831,0.278897947886214,0.18
BUFCA,course spontanee,1,28,2024-09-19T16:10:15Z,2024-09-19T16:10:19.966667Z,0.193960004277649,0.85552487846691,-0.138178524310419,0.771702257826857,-0.89851450309554,2.55220978221494,3.45072428531048,2.83783783783784,2.12076322802685,0.000826500596516996,0.683123415396109,0.304657403603391,0.18
BUFCA,course spontanee,1,29,2024-09-19T16:10:20Z,2024-09-19T16:10:24.966667Z,0.217180003868173,0.817924659317803,-0.0505811588639897,0.939961457111754,-0.910709906824486,2.15967985492429,3.07038976174878,2.83783783783784,2.07662984649627,0.00106924637668507,0.742376714757524,0.237898536669471,0.18
BUFCA,course spontanee,1,30,2024-09-19T16:10:25Z,2024-09-19T16:10:29.966667Z,0.183992754005785,0.823260230367439,-0.00872715466564678,0.972400363039402,-0.908296521481933,2.32337856608233,3.23167508756427,2.83783783783784,2.15673952170348,0.00139425314042317,0.674284587853638,0.311561057087077,0.18
BUFCA,course spontanee,1,31,2024-09-19T16:10:30Z,2024-09-19T16:10:34.966667Z,0.154035901353832,0.808162048583454,-0.121714379595434,0.857083049837863,-0.910102702043889,2.40805566309647,3.31815836514036,2.83783783783784,1.88155945493179,0.00294746883015518,0.784164809454174,0.200772885445512,0.18
BUFCA,course spontanee,1,32,2024-09-19T16:10:35Z,2024-09-19T16:10:39.966667Z,0.203060148960897,0.81452347793462,0.0625216068651754,1.0554501253291,-0.826778136392833,2.39040823366069,3.21718637005352,2.83783783783784,1.76675470958652,0.00534644002637945,0.768315026489042,0.21801515599985,0.213333333333333
BUFCA,course spontanee,1,33,2024-09-19T16:10:40Z,2024-09-19T16:10:44.966667Z,0.239088929112117,0.901500525919212,-0.0614000358940544,0.838312105081477,-0.916479287055845,2.55778417896572,3.47426346602157,2.83783783783784,2.06097993916098,0.00459030278145777,0.641095001503924,0.336921263244699,0.18
BUFCA,course spontanee,1,34,2024-09-19T16:10:45Z,2024-09-19T16:10:49.966667Z,0.207907188663236,0.853621008071583,-0.0635667320715538,0.847670357465545,-0.799490166229087,2.40710807589592,3.206598242125,2.83783783783784,1.75493968414854,0.000843706691692795,0.780379243619179,0.204477145025962,0.18
BUFCA,course spontanee,1,35,2024-09-19T16:10:50Z,2024-09-19T16:10:54.966667Z,0.252447871502151,0.90251203947608,-0.044657005490033,0.906154709556392,-0.890750978899056,3.1934205151878,4.08417149408685,2.83783783783784,2.37610124101039,0.00625822429088442,0.707601328289726,0.267674363039578,0.173333333333333
BUFCA,course spontanee,1,36,2024-09-19T16:10:55Z,2024-09-19T16:10:59.966667Z,0.24849315051099,0.874154986310268,0.022775509746755,0.903288878312859,-0.901663034417972,3.43416001066568,4.33582304508366,2.63513513513514,2.78648608504155,0.0100826857730599,0.587605451629679,0.387963748833926,0.18
BUFCA,velo spontanee,1,1,2024-09-19T16:11:35Z,2024-09-19T16:11:39.966667Z,-0.0144468479380118,0.0474685125886525,-0.0168635101467562,0.0470518880022883,-0.108689767616393,0.114519624705661,0.223209392322054,4.66216216216216,3.02965136386663,0.00248892004657581,0.25587737081191,0.730085029923499,0.313333333333333
BUFCA,velo spontanee,1,2,2024-09-19T16:11:40Z,2024-09-19T16:11:44.966667Z,-0.0131725469605131,0.048089832839522,-0.0143966089993616,0.0457883341475777,-0.134315343025481,0.135257235989756,0.269572579015237,2.63513513513514,3.36122667988485,0.00189840782232486,0.242572370301574,0.747261334972025,0.313333333333333
